Produto,Grupo,SubGrupo,Ultima Compra,Ultima Venda,Qtd Ent,Estoque Geral,Custo Estoque,Vr.Venal,Qtde Ven,Custo Venda,Vr.Venda,Margem,Venda Media,Reposicao,Pr.Venda
TOPPER RENDA,Confeccao,TOP,05/04/13,00/00/00,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.9,49.9
TOPPES C RENDA,Confeccao,TOP,12/11/14,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72.9,139.9
TORA TQC LIFE,Confeccao,BLUSA,02/08/12,00/00/00,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.9,39.9
TOTEM,Acessorios,ACESSORIOS,19/10/21,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,323.27,1.0
TOTEM MKT IPANEMA,Acessorios,ACESSORIOS,27/03/12,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,246.35,246.35
TRATORADA,Sapato Feminino,RASTEIRINHA,29/11/16,00/00/00,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.0,99.9
TRATORADA,Sapato Feminino,SAPATO,29/11/16,00/00/00,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.0,99.9
TRATORADA,Sapato Feminino,TAMANCO,29/11/16,00/00/00,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.0,99.9
TREVO G3,Acessorios,ACESSORIOS,17/09/12,00/00/00,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.5,4.9
TREVO M CRISTAL,Acessorios,ACESSORIOS,17/09/12,00/00/00,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.39,4.9
TRICO COSTAS CHATON,Confeccao,BLUSA,25/03/13,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.87,39.9
TRICO ESTAMPA,Confeccao,BLUSA,20/03/15,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.0,139.9
TRICO LISTRADO,Confeccao,BLUSA,20/03/15,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.0,139.9
TRICO RENDA,Confeccao,BLUSA,25/03/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.37,39.9
TRICO RETANGULO,Confeccao,BLUSA,25/03/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.97,39.9
TRICOT,Confeccao,BLUSA,20/06/23,00/00/00,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.0,69.9
TRICOT FECHADO PUNHO SPIKE,Confeccao,BLUSA,25/03/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.47,39.9
TRIPACK ACTIVE,Meias,MEIAS,28/05/12,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.9,24.9
TRIPACK MEIAS SAPATILHAS,Meias,MEIAS,28/05/12,00/00/00,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.45,24.9
TRNIS,Sapato Feminino,TENIS,21/03/13,00/00/00,103,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.42,99.9
TRNIS SOLDIER W,Sapato Masculino,TENIS,11/08/11,00/00/00,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90.43,169.92
TSHIRT,Confeccao,BLUSA,30/09/20,00/00/00,49,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.596250000000005,115525
TSHIRT BASICA,Confeccao,BLUSA,06/08/19,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,99.9
TSHIRT C/HOT FIX,Confeccao,BLUSA,07/08/13,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
TSHIRT LOCALIZADA,Confeccao,BLUSA,06/08/19,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,99.9
TSHIRT MODERNA,Confeccao,BLUSA,06/08/19,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
TSHIRT TELA,Confeccao,BLUSA,06/08/19,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
TSHORT,Confeccao,BLUSA,28/10/19,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.25,119.9
TSURT,Confeccao,BLUSA,01/10/21,00/00/00,16,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.9,59.9
TUNICA,Confeccao,BLUSA,01/06/17,00/00/00,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.99,49.9
TUNICA 3/4,Confeccao,BLUSA,27/03/13,00/00/00,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.9,59.9
TUNICA DEC CANOA,Confeccao,BLUSA,24/03/16,00/00/00,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.12,44.9
TUNICA DEC CANOA BARBIE,Confeccao,BLUSA,24/03/16,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.92,39.9
TUNICA/ML,Confeccao,CAMISA,20/09/12,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,159.9
TUNIK,Confeccao,BLUSA,30/04/13,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.0,89.9
TUNIK C,Confeccao,BLUSA,30/04/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60.0,119.9
TUNIK ES,Confeccao,BLUSA,30/04/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60.0,119.9
TUNIK LI,Confeccao,BLUSA,30/04/13,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60.0,119.9
TWIN SET,Confeccao,BLUSA,06/03/18,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53.1,119.9
TWIN SET,Confeccao,CONJUNTO,27/03/13,00/00/00,11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
TWIN SETE,Confeccao,BLUSA,23/03/16,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55.0,109.9
TWINSET RIB,Confeccao,CASACO,06/03/13,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
VAQUETA,Sapato Feminino,******************************,15/07/13,00/00/00,25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67.2,134.9
VBESTIDO,Confeccao,VESTIDO,18/07/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.9,149.9
VBESTIDO LONGO ESTAM,Confeccao,VESTIDO,08/08/12,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,139.9,249.9
VBESTIDO SAINT DENIS,Confeccao,VESTIDO,03/09/15,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,136.9,249.9
VBESTIDO T Q,Confeccao,VESTIDO,21/09/11,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.9,129.9
VBLUSA MALHA ESTAM,Confeccao,BLUSA,25/04/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.24,29.9
VENTOSA,Acessorios,ACESSORIOS,22/11/12,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.18,2.18
VESIDO,Confeccao,VESTIDO,09/08/19,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,199.9
VEST BORD,Confeccao,VESTIDO,07/08/17,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,98.9,199.9
VEST LONGO,Confeccao,VESTIDO,08/09/17,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,199.9
VEST SOLTA,Confeccao,BLUSA,18/07/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
VEST. FEM,Confeccao,VESTIDO,22/07/16,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
VEST. PAETE,Confeccao,VESTIDO,10/11/11,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.95,159.9
VEST. T.Q.C,Confeccao,VESTIDO,10/11/11,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,169.9
VEST.BABADO,Confeccao,VESTIDO,08/09/17,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,159.9
VEST.ESTAMPADO,Confeccao,VESTIDO,14/04/16,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,115.9,219.9
VEST.FLUID,Confeccao,VESTIDO,30/08/12,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
VEST.VISCOSE ESTAMP.,Confeccao,VESTIDO,12/03/14,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,169.9
VESTDO,Confeccao,VESTIDO,21/09/11,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,94.95,169.9
VESTE,Confeccao,VESTIDO,24/09/14,00/00/00,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77.90666666666667,153.23333333333335
VESTID0,Confeccao,VESTIDO,20/10/15,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40.42,179.9
VESTIDI XADREZ,Confeccao,BLUSA,19/05/11,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.95,149.91
VESTIDO,Confeccao,BLUSA,31/08/16,00/00/00,485,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,86.32368421052632,170.9057894736842
VESTIDO,Confeccao,CALCA,26/11/16,00/00/00,21,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,102.34125,213.02499999999998
VESTIDO,Confeccao,CAMISA,30/07/14,00/00/00,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
VESTIDO,Confeccao,CAPRI,26/08/16,00/00/00,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100.65,192.4
VESTIDO,Confeccao,CONJUNTO,22/04/22,03/02/25,10,2.0,499.8,799.8,1,249.9,100.0,59.98,100.0,141.58714285714285,255.6142857142857
VESTIDO,Confeccao,CORSARIO,17/10/16,00/00/00,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,114.9,219.89999999999998
VESTIDO,Confeccao,SAIA,05/04/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,199.9
VESTIDO,Confeccao,SHORT,28/11/12,00/00/00,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.25333333333334,113.23333333333333
VESTIDO,Confeccao,VESTIDO,31/12/12,29/03/25,4848,93.0,6398.5,13291.2,95,8319.57,10660.11,2742.66,349.9,94.72253326996197,190.3130228136882
VESTIDO 1 OMBRO,Confeccao,BLUSA,21/07/11,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.9,69.9
VESTIDO 1OMBRO BORD CINT,Confeccao,VESTIDO,30/10/13,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,169.9
VESTIDO 4BOTOES,Confeccao,BLUSA,19/05/11,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,84.95,169.92
VESTIDO 92V,Confeccao,VESTIDO,17/01/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.9,119.9
VESTIDO ALCA GGROSSA,Confeccao,VESTIDO,30/04/13,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23.97,149.9
VESTIDO ALEXA,Confeccao,VESTIDO,13/08/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66.03,259.9
VESTIDO AMINE,Confeccao,VESTIDO,13/08/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.37,239.9
VESTIDO ANASTACIA,Confeccao,VESTIDO,13/08/14,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61.28,239.9
VESTIDO ANIMAL,Confeccao,VESTIDO,15/05/15,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,93.9,189.9
VESTIDO APLIQUE,Confeccao,VESTIDO,16/09/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,119.9,239.9
VESTIDO ARKANSAS,Confeccao,VESTIDO,23/02/19,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,98.0,199.9
VESTIDO ARRUDA,Confeccao,VESTIDO,12/11/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,107.91,219.9
VESTIDO ARTICO,Confeccao,VESTIDO,15/04/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,116.97,219.9
VESTIDO BABADO DECOTE,Confeccao,VESTIDO,21/10/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
VESTIDO BABADO RENDA,Confeccao,VESTIDO,18/11/11,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,219.9
VESTIDO BAND,Confeccao,VESTIDO,20/10/15,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,134.91,269.9
VESTIDO BANDAGEM,Confeccao,BLUSA,19/05/11,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.95,109905
VESTIDO BANDAGEM,Confeccao,VESTIDO,25/10/12,00/00/00,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78.15,147.4
VESTIDO BARCELONA LUREX,Confeccao,VESTIDO,26/03/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.99,139.9
VESTIDO BARRA BABADO,Confeccao,VESTIDO,03/04/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58.45,249.9
VESTIDO BARRADO,Confeccao,VESTIDO,20/10/15,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,98.91,199.9
VESTIDO BASICO,Confeccao,VESTIDO,22/05/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,94.9,199.9
VESTIDO BASICO CETIM EST.,Confeccao,VESTIDO,26/03/14,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90.99,189.9
VESTIDO BICHO,Confeccao,VESTIDO,22/08/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82.9,159.9
VESTIDO BLUSA VISC.,Confeccao,VESTIDO,27/08/14,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,83.9,159.9
VESTIDO BLUSAO SANDRA,Confeccao,VESTIDO,26/03/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61.28,199.9
VESTIDO BOJO LASE,Confeccao,VESTIDO,19/08/11,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,159.91
VESTIDO BOJO TQC,Confeccao,VESTIDO,17/01/13,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,109.9
VESTIDO BORDADO,Confeccao,VESTIDO,06/11/14,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,199.9
VESTIDO BRILHO,Confeccao,VESTIDO,17/01/13,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,199.9
VESTIDO BUSTO RENDA,Confeccao,VESTIDO,13/08/14,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,220.9,399.9
VESTIDO C BABADO,Confeccao,VESTIDO,18/09/13,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.9,199.9
VESTIDO C CINTO,Confeccao,BLUSA,19/05/11,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
VESTIDO C CINTO,Confeccao,VESTIDO,24/09/13,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,91.58333333333333,179.9
VESTIDO C COLAR,Confeccao,VESTIDO,24/09/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,85.9,169.9
VESTIDO C MANGA EM RENDA,Confeccao,VESTIDO,03/04/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38.86,249.9
VESTIDO C PALA,Confeccao,VESTIDO,01/10/14,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.4,214.9
VESTIDO C RENDA,Confeccao,VESTIDO,18/09/13,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,83.9,154905
VESTIDO C/ CINTO,Confeccao,VESTIDO,10/11/11,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,159.9
VESTIDO C/ TIRA BORDADA,Confeccao,VESTIDO,18/11/11,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.9,129.9
VESTIDO C/2CINTOS,Confeccao,VESTIDO,10/11/12,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.9,149.9
VESTIDO C/AMARRACAO,Confeccao,VESTIDO,11/07/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.36,119.9
VESTIDO C/BROCADO E TULE,Confeccao,VESTIDO,22/05/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,199.9
VESTIDO C/CINTO,Confeccao,VESTIDO,30/10/13,00/00/00,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90.5,167.9
VESTIDO C/COLAR,Confeccao,VESTIDO,17/01/13,00/00/00,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.4,189.9
VESTIDO C/COQUEIROS,Confeccao,VESTIDO,26/11/12,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
VESTIDO C/COURO,Confeccao,VESTIDO,06/03/12,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,169.9
VESTIDO C/DETALHE RENDA,Confeccao,VESTIDO,03/04/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36.96,239.9
VESTIDO C/FIVELA,Confeccao,VESTIDO,16/11/12,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
VESTIDO C/GOLA ESTAMPADA,Confeccao,VESTIDO,11/07/13,00/00/00,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41.12,99.9
VESTIDO C/MANGAS EM JACQUARD,Confeccao,VESTIDO,22/05/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,134.9,199.9
VESTIDO C/RENDA,Confeccao,MACACAO,01/10/14,00/00/00,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
VESTIDO CALEIDOSCOPIO,Confeccao,VESTIDO,17/01/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,88.84,179.9
VESTIDO CAMADINHAS,Confeccao,VESTIDO,17/04/12,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43.95,159.9
VESTIDO CAMISETA,Confeccao,VESTIDO,17/01/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.9,129.9
VESTIDO CAMURCA,Confeccao,VESTIDO,27/02/13,00/00/00,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78.96000000000001,169.9
VESTIDO CAMURCA MANGA LONGA,Confeccao,VESTIDO,11/03/16,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,107.93,289.9
VESTIDO CANELADO,Confeccao,VESTIDO,06/08/19,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.99,149.9
VESTIDO CETIM,Confeccao,VESTIDO,19/03/15,00/00/00,20,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.83777777777778,181.0111111111111
VESTIDO CETIM BORD,Confeccao,VESTIDO,17/01/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,112.9,199.9
VESTIDO CETIM EST. TULE,Confeccao,VESTIDO,26/03/14,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.65,129.9
VESTIDO CH FLOR,Confeccao,VESTIDO,02/08/12,00/00/00,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.19,149.9
VESTIDO CHIF CREPE,Confeccao,VESTIDO,03/10/12,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.9,59.9
VESTIDO CHIF.,Confeccao,VESTIDO,29/10/12,00/00/00,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.25,97.4
VESTIDO CHIFFON,Confeccao,VESTIDO,29/10/12,00/00/00,19,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.39375,143.65
VESTIDO CHIFFON CINTURA ELASTI,Confeccao,VESTIDO,14/09/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72.9,149.9
VESTIDO CHIFFON DET OMBRO REND,Confeccao,VESTIDO,26/03/14,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37.75,169.9
"VESTIDO CHIFFON DET. TULE,",Confeccao,VESTIDO,25/04/13,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.65,139.9
VESTIDO CHIFON,Confeccao,VESTIDO,28/11/13,00/00/00,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,94.15,182.39999999999998
VESTIDO CIGANA,Confeccao,VESTIDO,16/04/14,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,102.4,189.9
VESTIDO CINTO,Confeccao,VESTIDO,16/09/14,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,199.9
VESTIDO CINTO E LACO,Confeccao,VESTIDO,19/08/11,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,179.9
VESTIDO CIPRE,Confeccao,VESTIDO,25/10/12,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.9,149.9
VESTIDO CIRRE ESTAm,Confeccao,VESTIDO,07/03/12,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,129.9,229.9
VESTIDO CIRRE LAM,Confeccao,VESTIDO,08/08/12,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,84.9,159.9
VESTIDO CIRRE OMBRO SO,Confeccao,VESTIDO,08/08/12,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
VESTIDO CISSA,Confeccao,VESTIDO,26/03/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37.53,139.9
VESTIDO CLEO,Confeccao,VESTIDO,13/08/14,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56.53,219.9
VESTIDO COBRA,Confeccao,VESTIDO,29/07/14,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90275,219.89999999999998
VESTIDO COLORIDO,Confeccao,VESTIDO,26/03/13,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,169.9
VESTIDO COM BARRADO,Confeccao,VESTIDO,04/03/15,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,139.9,259.9
VESTIDO COM BOTAO,Confeccao,VESTIDO,19/08/11,00/00/00,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,67.9,129.9
VESTIDO COM CINTO,Confeccao,VESTIDO,18/07/13,00/00/00,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,86.56666666666668,173.23333333333335
VESTIDO COM DETALHE,Confeccao,VESTIDO,12/03/14,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,124.9,229.9
VESTIDO COM FENDAS,Confeccao,VESTIDO,12/03/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,179.9
VESTIDO COM GOLA,Confeccao,VESTIDO,06/08/19,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,124.99,229.9
VESTIDO COM RECORTE,Confeccao,VESTIDO,12/03/14,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,119.9,219.9
VESTIDO COM RECORTES,Confeccao,VESTIDO,12/03/15,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,179.9
VESTIDO CORACOES,Confeccao,BLUSA,21/07/11,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.9,69.9
VESTIDO CORDINHA NOS OMBROS,Confeccao,VESTIDO,20/03/15,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41.5,169.9
VESTIDO COTTON,Confeccao,VESTIDO,21/11/13,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,119.9,169.9
VESTIDO CREPE,Confeccao,VESTIDO,17/01/13,00/00/00,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,87.39,223.23333333333335
VESTIDO CREPE DONA,Confeccao,VESTIDO,03/09/15,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,152.9,299.9
VESTIDO CRUZADO NAS COSTAS,Confeccao,VESTIDO,20/03/15,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37.5,149.9
VESTIDO CURTO,Confeccao,VESTIDO,14/10/14,00/00/00,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,85.0875,162.4
VESTIDO CURTO COM DECOT,Confeccao,VESTIDO,12/03/14,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,169.9
VESTIDO CURTO GUIPIR,Confeccao,VESTIDO,13/08/14,00/00/00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,139.9,249.9
VESTIDO CURTO TUBINHO,Confeccao,VESTIDO,20/10/11,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
VESTIDO CURTO UM OMBRO,Confeccao,VESTIDO,12/03/15,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,94.9,189.9
VESTIDO DE CETIM,Confeccao,VESTIDO,17/01/13,00/00/00,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57.0,119.9
VESTIDO DE PAETE,Confeccao,VESTIDO,27/02/13,00/00/00,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.6,139.9
VESTIDO DE RENDA,Confeccao,VESTIDO,03/04/14,00/00/00,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58.45,249.9
VESTIDO DE TRICO,Confeccao,VESTIDO,20/03/15,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50.0,199.9
VESTIDO DE3T ZIPER,Confeccao,VESTIDO,26/03/14,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.65,129.9
VESTIDO DEC.V ESTAMPADO,Confeccao,VESTIDO,11/07/13,00/00/00,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53.48,129.9
