ID_Produto,Produto,Grupo,SubGrupo,Ultima Compra,Ultima Venda,Qtd Ent,Estoque Geral,Custo Estoque,Vr.Venal,Qtde Ven,Custo Venda,Vr.Venda,Margem,Venda Media,Reposicao,Pr.Venda
187,BL. RIB. C/ALCA COURO,Confeccao,BLUSA,2013-08-07,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37.9,69.9
188,BL. RRENDA C/PALA,Confeccao,BLUSA,2014-03-12,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,139.9
189,BL. VISCOSE C/PEDRAS,Confeccao,BLUSA,2013-08-07,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.9,119.9
190,BL.AMPLA,Confeccao,BLUSA,2012-08-30,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
191,BL.AMPLA C/BOLSO,Confeccao,BLUSA,2013-01-16,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
192,BL.AMPLA DEVORE,Confeccao,BLUSA,2012-08-30,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.9,79.9
193,BL.BASICA C/SILK,Confeccao,BLUSA,2012-08-30,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.9,79.9
194,BL.MORCEGO,Confeccao,BLUSA,2012-08-30,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.9,79.9
195,BL.PAETE COSTA NADADOR,Confeccao,BLUSA,2013-01-16,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
196,BL.VISCOSE,Confeccao,BLUSA,2016-04-14,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,169.9
197,BLASER,Confeccao,BLUSA,2019-05-22,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,139.9
198,BLASER LISTRADO,Confeccao,BLUSA,2011-11-10,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,169.9
199,BLAYSER ELAST,Confeccao,BLUSA,2016-03-24,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.8,59.9
200,BLAYZER SARJA FLORAL,Confeccao,CASACO,2013-03-06,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
201,BLAZER,Confeccao,BLUSA,2013-04-30,,195,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68.24090909090908,152.69454545454545
202,BLAZER,Confeccao,CASACO,2022-04-28,2025-04-26,128,4.0,160.0,639.6,2,79.9,319.8,300.25,159.9,88.12290322580645,171.51290322580647
203,BLAZER,Confeccao,COLETE,2024-10-30,2025-04-26,15,6.0,240.0,539.4,7,280.0,629.3,124.75,89.9,40.0,89.9
204,BLAZER,Confeccao,JAQUETA,2015-07-30,,34,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,75.308,161.9
205,BLAZER ESTAMP,Confeccao,CASACO,2015-02-20,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.64,169.9
206,BLAZER ESTAMPADO,Confeccao,BLUSA,2011-05-19,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.95,139.91
207,BLAZER FEM,Confeccao,CASACO,2013-03-26,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58.85,124.9
208,BLAZER FEM,Confeccao,JAQUETA,2013-03-26,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,75.58,149.9
209,BLAZER FEMININO,Confeccao,CASACO,2013-06-28,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63.38,129.9
210,BLAZER FLAYNI,Confeccao,BLUSA,2015-03-26,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37.7,149.9
211,BLAZER JACKARD,Confeccao,BLUSA,2014-03-12,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
212,BLAZER LASTE,Confeccao,BLUSA,2013-01-16,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,109.9,189.9
213,BLAZER LESE,Confeccao,BLUSA,2013-09-13,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.0,139.9
214,BLAZER LINHO,Confeccao,CASACO,2013-05-22,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.9,139.9
215,BLAZER MALHA,Confeccao,BLUSA,2014-04-03,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,119.9,249.9
216,BLAZER MODAL,Confeccao,CASACO,2013-04-15,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,113.19,219.9
217,BLAZER MOLETON,Confeccao,JAQUETA,2014-05-29,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40.0,89.9
218,BLAZER PEPLUM,Confeccao,CASACO,2013-04-15,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80.6,149.9
219,BLAZER POA,Confeccao,BLUSA,2012-05-03,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
220,BLAZER RENDA,Confeccao,BLUSA,2014-05-28,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,99.9,199.9
221,BLAZER RENDA,Confeccao,CASACO,2013-05-22,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82.9,149.9
222,BLAZER ROCK YOU,Confeccao,CASACO,2013-04-15,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,125.84,229.9
223,BLAZER SARJA,Confeccao,BLUSA,2013-09-13,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
224,BLAZER VELUDIANE,Confeccao,BLUSA,2015-03-26,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.45,139.9
225,BLAZER VELUDOS/GOLA,Confeccao,CASACO,2013-04-05,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,149.9
226,BLAZER XADREZ,Confeccao,BLUSA,2011-05-19,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.45,124.9
227,BLERO,Confeccao,BLUSA,2011-05-19,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.95,99.91
228,BLERO,Confeccao,BOLERO,2012-05-02,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.9,59.9
229,BLEUSA,Confeccao,BLUSA,2020-03-12,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.87,139.9
230,BLEYZER JACARD,Confeccao,CASACO,2013-03-06,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.39,139.9
231,BLISA ALONGADA PAETE,Confeccao,BLUSA,2013-01-16,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
232,BLSA,Acessorios,CINTO,2011-04-27,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.95,49.91
233,BLSA DE GOLA,Confeccao,BLUSA,2011-04-12,,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.95,19.9
234,BLU.GOLA,Confeccao,BLUSA,2017-09-08,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
235,BLU.MANGA,Confeccao,BLUSA,2017-09-08,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
236,BLU.PREGA,Confeccao,BLUSA,2017-09-08,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
237,BLUA GOLA ZIPPER,Confeccao,BLUSA,2011-09-09,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
238,BLUDA LISTRADA,Confeccao,BLUSA,2013-03-27,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.0,39.9
239,BLUSA,Confeccao,BANHO,2016-10-08,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72.9,129.9
240,BLUSA,Confeccao,BERMUDA,2013-07-13,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.9,69.9
241,BLUSA,Confeccao,BLUSA,2012-12-31,2025-01-31,21342,278.0,8848.0,24534.4,231,7912.02,14301.18,12893.68,149.9,51.12907743285665,105.32635333100804
242,BLUSA,Confeccao,CALCA,2016-09-14,,25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57.125,112.4
243,BLUSA,Confeccao,CAMISA,2012-08-30,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.900000000000006,113.23333333333336
244,BLUSA,Confeccao,CAPRI,2016-09-14,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57.88199999999999,113.9
245,BLUSA,Confeccao,CASACO,2022-03-11,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66.9,139.9
246,BLUSA,Confeccao,CONJUNTO,2020-09-14,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.61,59.9
247,BLUSA,Confeccao,MACACAO,2025-03-12,2025-04-03,8,4.0,136.0,279.6,4,135.6,279.6,106.19,69.9,30.51,69.9
248,BLUSA,Confeccao,REGATA,2019-03-19,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58.41,119.9
249,BLUSA,Confeccao,VESTIDO,2023-11-29,,52,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.93333333333334,113.23333333333332
250,BLUSA,LINGERIE,BODY,2015-01-03,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
251,BLUSA,Sapato Feminino,SAPATO,2016-08-30,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40.41,89.9
252,BLUSA +COLETE,Confeccao,BLUSA,2011-07-21,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.9,89.9
253,BLUSA /COURO,Confeccao,BLUSA,2012-03-07,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.9,79.9
254,BLUSA /GOLA,Confeccao,BLUSA,2012-05-16,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.9,99.9
255,BLUSA /REGATA E CINTO,Confeccao,BLUSA,2013-01-16,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
256,BLUSA /RENDA,Confeccao,BLUSA,2012-03-07,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.9,89.9
257,BLUSA 109 LADY D,Confeccao,BLUSA,2013-03-06,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,169.9
258,BLUSA 2 CORES,Confeccao,BLUSA,2017-03-30,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
259,BLUSA 2014,Confeccao,BLUSA,2013-03-06,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,159.9
260,BLUSA 29 LADY D,Confeccao,BLUSA,2013-03-06,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.9,39.9
261,BLUSA 3 TRANAS,Confeccao,BLUSA,2013-03-26,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38.0,79.9
262,BLUSA 3/4,Confeccao,BLUSA,2012-05-31,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.95,74.9
263,BLUSA 3/4 BRILHO,Confeccao,BLUSA,2013-03-27,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.0,69.9
264,BLUSA 3BOTOES,Confeccao,BLUSA,2014-04-09,,13,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.8,59.9
265,BLUSA 3CORES,Confeccao,BLUSA,2019-02-25,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.53,49.9
266,BLUSA 5 BOTOES,Confeccao,BLUSA,2019-08-06,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
267,BLUSA 50-231,Confeccao,BLUSA,2011-09-09,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.9,49.91
268,BLUSA 7/8,Confeccao,BLUSA,2025-04-10,,2,2.0,128.0,259.8,0,0.0,0.0,0.0,0.0,54.4,129.9
269,BLUSA 7/8 SCHOOL,Confeccao,BLUSA,2014-03-27,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40.68,139.9
270,BLUSA ABERTO LAT,Confeccao,BLUSA,2012-10-26,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.9,119.9
271,BLUSA ADACILIA,Confeccao,BLUSA,2012-05-02,,13,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.9,39.9
272,BLUSA ADARA,Confeccao,BLUSA,2013-01-16,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.9,29.9
273,BLUSA AJS,Confeccao,BLUSA,2011-04-27,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.95,79.9
274,BLUSA AKILIS M/L,Confeccao,BLUSA,2014-03-26,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23.9,49.9
275,BLUSA AL DET RENDA,Confeccao,BLUSA,2014-03-26,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.7,69.9
276,BLUSA ALASTICA,Confeccao,BLUSA,2011-04-12,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.95,59.9
277,BLUSA ALCA,Confeccao,BLUSA,2013-11-21,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68.23333333333333,116.56666666666668
278,BLUSA ALCA BARRA,Confeccao,BLUSA,2012-08-01,,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.9,59.9
279,BLUSA ALCA ESTAM,Confeccao,BLUSA,2011-08-10,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.9,69.9
280,BLUSA ALCA FLOR,Confeccao,BLUSA,2014-11-06,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
281,BLUSA ALCA LISTRADA,Confeccao,BLUSA,2013-09-13,,16,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.9,39.9
282,BLUSA ALCA RENDA,Confeccao,BLUSA,2012-08-01,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.9,69.9
283,BLUSA ALCINHA,Confeccao,BLUSA,2014-04-29,,52,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.565,66.56666666666666
284,BLUSA ALONGADA FRANJA,Confeccao,BLUSA,2013-01-16,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.9,59.9
285,BLUSA AMALU,Confeccao,BLUSA,2013-04-24,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.9,39.9
286,BLUSA AMPLA FOREST,Confeccao,BLUSA,2013-01-17,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65.34,129.9
287,BLUSA AMPLA KITTENS,Confeccao,BLUSA,2013-04-15,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65.97,119.9
288,BLUSA AMPLA MANG,Confeccao,BLUSA,2012-08-01,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.67,69.9
289,BLUSA AMPLA QUADRADA,Confeccao,BLUSA,2013-04-15,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68.31,119.9
290,BLUSA AMPLA SHINE,Confeccao,BLUSA,2013-04-15,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,70.13,129.9
291,BLUSA AMPLA SILK PRAIA,Confeccao,BLUSA,2012-10-25,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36.9,69.9
292,BLUSA AMPLA SPLASH,Confeccao,BLUSA,2013-04-15,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71.01,129.9
293,BLUSA ANEDINA,Confeccao,BLUSA,2013-01-16,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.9,39.9
294,BLUSA ANGELIQUE,Confeccao,BLUSA,2014-03-26,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.45,59.9
295,BLUSA ANGELITY,Confeccao,BLUSA,2015-10-20,,17,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.2,39.9
296,BLUSA ANILPA,Confeccao,BLUSA,2014-09-24,,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.95,39.9
297,BLUSA ANIMAL BARRADO,Confeccao,BLUSA,2015-05-15,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,159.9
298,BLUSA ANIS SOLTA,Confeccao,BLUSA,2014-09-24,,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.95,49.9
299,BLUSA APARECIDA,Confeccao,BLUSA,2017-08-07,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,63.8,129.9
300,BLUSA APLIQUE,Confeccao,BLUSA,2013-03-06,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,109.9
301,BLUSA APLIQUE ELEFANTE,Confeccao,BLUSA,2014-05-28,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48.9,99.9
302,BLUSA ARADNA,Confeccao,BLUSA,2013-01-16,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.9,39.9
303,BLUSA ARETHA,Confeccao,BLUSA,2012-05-02,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.9,39.9
304,BLUSA ASSIMETRICA,Confeccao,BLUSA,2012-09-24,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.4,84.9
305,BLUSA AUTO COLANTE,Confeccao,BLUSA,2013-04-05,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
306,BLUSA BABADINHO,Confeccao,BLUSA,2019-08-06,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
307,BLUSA BABADNHO,Confeccao,BLUSA,2012-08-22,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.64,29.9
308,BLUSA BABADO,Confeccao,BLUSA,2013-03-26,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.9,59.9
309,BLUSA BABADO TELINHA,Confeccao,BLUSA,2011-08-19,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.9,59.9
310,BLUSA BABADO/C,Confeccao,BLUSA,2012-08-08,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79.9,109.9
311,BLUSA BABY LOOK,Confeccao,BLUSA,2014-07-28,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.03,49.9
312,BLUSA BALCONISTA,Confeccao,BLUSA,2019-04-18,,24,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.22,1.0
313,BLUSA BANDEIRA EUA,Confeccao,BLUSA,2014-03-12,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36.9,69.9
314,BLUSA BARCELONA,Confeccao,BLUSA,2014-04-09,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.5,49.9
315,BLUSA BARILOCHE,Confeccao,BLUSA,2011-04-05,,11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47.45,94.91
316,BLUSA BASICA,Confeccao,BLUSA,2014-04-29,,46,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36.7425,70.525
317,BLUSA BASICA LA,Confeccao,BLUSA,2013-03-27,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.9,39.9
318,BLUSA BASICA MALHA SILK,Confeccao,BLUSA,2013-04-05,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
319,BLUSA BASICA MANGAS,Confeccao,BLUSA,2013-03-06,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.9,44.9
320,BLUSA BATA,Confeccao,BLUSA,2014-04-29,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.4,149.9
321,BLUSA BATA C/RENDA,Confeccao,BLUSA,2014-03-26,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.6,119.9
322,BLUSA BEATRIX,Confeccao,BLUSA,2013-01-16,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.9,59.9
323,BLUSA BEATRIZ,Confeccao,BLUSA,2012-05-02,,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.95,49.9
324,BLUSA BENEF,Confeccao,BLUSA,2011-09-21,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
325,BLUSA BICHOS,Confeccao,BLUSA,2016-03-23,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55.0,99.9
326,BLUSA BICOLOR,Confeccao,BLUSA,2014-04-09,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36.85,64.9
327,BLUSA BL-20V,Confeccao,CALCA,2013-01-16,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,89.9
328,BLUSA BL110V,Confeccao,BLUSA,2013-01-16,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
329,BLUSA BOJO ALCA FINA,Confeccao,BLUSA,2011-08-19,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.9,59.9
330,BLUSA BOJO ESTAMPADA,Confeccao,BLUSA,2012-11-16,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46.9,89.9
331,BLUSA BOJO SUPLEX,Confeccao,BLUSA,2012-10-25,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
332,BLUSA BOLA,Confeccao,BLUSA,2014-04-09,,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.0,39.9
333,BLUSA BORBOLETA,Confeccao,BLUSA,2011-08-19,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,99.91
334,BLUSA BORBOLETA PLAQUINHA,Confeccao,BLUSA,2012-10-25,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.9,59.9
335,BLUSA BORD PEDRA NA GOLA,Confeccao,BLUSA,2014-03-26,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.99,119.9
336,BLUSA BORDAD CHATONS,Confeccao,BLUSA,2013-04-15,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.81,149.9
337,BLUSA BORDADA,Confeccao,BLUSA,2013-01-16,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44.9,79.9
338,BLUSA BOTAO,Confeccao,BLUSA,2019-08-06,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
339,BLUSA BOTONE,Confeccao,BLUSA,2017-02-08,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.51,89.9
340,BLUSA BRASIL,Confeccao,BLUSA,2014-05-29,,18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.0,49.9
341,BLUSA BRENDA,Confeccao,BLUSA,2012-05-02,,12,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.9,49.9
342,BLUSA BRENDI,Confeccao,BLUSA,2013-04-24,,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.95,39.9
343,BLUSA BYE SUBLIMADA,Confeccao,BLUSA,2012-11-16,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.9,59.9
344,BLUSA C BABADO,Confeccao,BLUSA,2012-01-24,,8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61.57333333333333,123.23333333333332
345,BLUSA C BOJO,Confeccao,BLUSA,2011-07-21,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.9,44.9
346,BLUSA C BOLERO,Confeccao,BLUSA,2011-05-19,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.95,79.9
347,BLUSA C BOTOES,Confeccao,BLUSA,2013-08-22,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57.9,119.9
348,"BLUSA C BOTOES,",Confeccao,BLUSA,2013-07-10,,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.9,79.9
349,BLUSA C CINTO,Confeccao,BLUSA,2012-05-16,,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45.56666666666666,89.90000000000002
350,BLUSA C COLAR,Confeccao,BLUSA,2013-10-07,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,64.9,119.9
351,BLUSA C DETALHE TELA TRICOT,Confeccao,BLUSA,2014-04-03,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25.56,159.9
352,BLUSA C FITA,Confeccao,BLUSA,2016-08-04,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,89.9,159.9
353,BLUSA C LENCO,Confeccao,BLUSA,2011-04-29,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.95,59.9
354,BLUSA C PALA,Confeccao,BLUSA,2016-11-09,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80.91,159.9
355,BLUSA C PUNHO,Confeccao,BLUSA,2014-09-16,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
356,BLUSA C REGATA,Confeccao,BLUSA,2012-03-07,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,55.9,99.9
357,BLUSA C RENDA,Confeccao,BLUSA,2014-08-27,,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46.2,89.9
358,BLUSA C ROLOTE,Confeccao,BLUSA,2015-03-04,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,139.9
359,BLUSA C SOBREPOSICAO,Confeccao,BLUSA,2012-10-25,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.9,99.9
360,BLUSA C TECIDO BARRA FRENTE,Confeccao,BLUSA,2016-03-24,,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57.5,129.9
361,BLUSA C TELA,Confeccao,BLUSA,2016-11-09,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80.91,159.9
362,BLUSA C ZIPER,Confeccao,BLUSA,2015-03-12,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74.9,139.9
363,BLUSA C/ ARARA,Confeccao,BLUSA,2012-11-26,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.95,79.9
364,BLUSA C/ BOJO DE RENDA,Confeccao,BLUSA,2011-08-19,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.9,69.9
365,BLUSA C/ CINTO,Confeccao,BLUSA,2013-08-08,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49.9,99.9
366,BLUSA C/ COLAR,Confeccao,BLUSA,2013-10-07,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.9,99.9
367,BLUSA C/ FLOR,Confeccao,BLUSA,2011-11-18,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69.9,129.9
368,BLUSA C/ RENDA,Confeccao,BLUSA,2012-08-01,,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38.9,79.9
369,BLUSA C/ ZIPER NA MANGA,Confeccao,BLUSA,2011-08-19,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43.9,89.91
370,BLUSA C/ABA,Confeccao,BLUSA,2012-10-26,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
371,BLUSA C/APLICAAO NO OMBRO,Confeccao,BLUSA,2013-05-22,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.9,119.9
372,BLUSA C/APLIQUE,Confeccao,BLUSA,2012-03-09,,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.9,79.9
