ID_Produto,Nome_Produto,ID_Grupo,Grupo,ID_SubGrupo,SubGrupo,ID_Cor,Cor,Ultima Compra,Qtd Ent,Ultima Venda,Estoque Geral,Custo Estoque,Vr.Estoque,Qtde Ven,Custo Venda,Vr.Venda,Margem,Venda Media,Reposicao,Pr.Venda,ID_Unico
71418,CAMISA                        ,12,Confeccao                     ,34,CAMISA                        ,100,UNICA                         ,07/12/2021,8,17/12/2022,0,0.0,0.0,8,63952.0,85985.0,"34,45",10748.0,7994.0,1599.0,71418_100_0
A090440230,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,12/03/2021,8,28/06/2021,0,0.0,0.0,8,2516.0,85938.0,"241,57",10742.0,3145.0,1199.0,A090440230_100_0
200160115,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,17/09/2024,8,05/04/2025,0,0.0,0.0,11,4279.0,8590.0,"100,75",7809.0,3501.0,799.0,200160115_100_0
85891,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,10/10/2023,12,28/02/2024,0,0.0,0.0,12,44964.0,8593.0,"91,11",716.0,4021.0,799.0,85891_100_0
9418,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,14/09/2020,9,10/08/2023,0,0.0,0.0,10,4690.0,85448.0,"82,19",8544.0,469.0,899.0,9418_100_0
371244,REGATA                        ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,10/09/2024,8,29/01/2025,0,0.0,0.0,8,5192.0,85341.0,"64,37",10667.0,649.0,1199.0,371244_100_0
54822,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,05/04/2023,11,11/05/2024,0,0.0,0.0,11,39578.0,8510.0,"115,02",7736.0,3598.0,799.0,54822_100_0
PREMIUN,SHORT                         ,12,Confeccao                     ,18,SHORT                         ,100,UNICA                         ,27/04/2024,4,22/01/2025,1,879.0,1699.0,5,4395.0,8495.0,"93,29",1699.0,879.0,1699.0,PREMIUN_100_0
26298,JAQUETA                       ,12,Confeccao                     ,76,JAQUETA                       ,100,UNICA                         ,05/04/2023,9,07/12/2024,0,0.0,0.0,8,59816.0,8499.0,"42,09",10623.0,7477.0,1499.0,26298_100_0
65968,JAQUETA                       ,12,Confeccao                     ,76,JAQUETA                       ,100,UNICA                         ,01/06/2020,6,19/07/2021,0,0.0,0.0,7,53872.0,84972.0,"57,73",12138.0,7523.0,1599.0,65968_100_0
4038,CONJUNTO                      ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,08/03/2024,3,14/02/2025,0,0.0,0.0,3,5697.0,8498.0,"49,17",28326.0,16667.0,3499.0,4038_100_0
CJ80,CONJUNTO                      ,12,Confeccao                     ,15,CONJUNTO                      ,100,UNICA                         ,07/03/2023,5,06/05/2023,0,0.0,0.0,5,4000.0,8495.0,"112,38",1699.0,800.0,1699.0,CJ80_100_0
1822,CONJUNTO                      ,12,Confeccao                     ,15,CONJUNTO                      ,100,UNICA                         ,14/09/2020,3,06/01/2021,0,0.0,0.0,4,4796.0,84968.0,"77,16",21242.0,10791.0,2399.0,1822_100_0
5165000,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,07/10/2022,5,17/01/2025,0,0.0,0.0,5,25725.0,84919.0,"230,1",16983.0,5145.0,1999.0,5165000_100_0
72251136,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,22/08/2022,5,08/02/2023,0,0.0,0.0,5,4250.0,8495.0,"99,88",1699.0,850.0,1699.0,72251136_100_0
K37830,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,15/03/2021,5,22/12/2021,0,0.0,0.0,5,4190.0,8495.0,"102,74",1699.0,7961.0,1699.0,K37830_100_0
85001,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,16/04/2024,11,17/02/2025,0,0.0,0.0,11,45617.0,8490.0,"86,11",7718.0,445.0,799.0,85001_100_0
6352TSHIRTS,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,12/12/2024,19,10/02/2025,1,100.0,499.0,17,1700.0,8483.0,399,499.0,100.0,499.0,6352TSHIRTS_100_0
130120052,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,26/11/2022,8,06/06/2024,0,0.0,0.0,6,2577.0,84752.0,"228,88",14125.0,4295.0,1699.0,130120052_100_0
CL41718,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,25/11/2021,4,01/02/2022,0,0.0,0.0,3,5697.0,84574.0,"48,45",28191.0,18041.0,3399.0,CL41718_100_0
45022,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,12/06/2024,18,21/02/2025,0,0.0,0.0,17,3944.0,84429.0,"114,07",4966.0,249.0,499.0,45022_100_0
LT269,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,14/12/2020,20,01/02/2024,0,0.0,0.0,17,4573.0,84453.0,"84,68",4967.0,269.0,499.0,LT269_100_0
10924,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,05/04/2023,6,04/11/2024,1,8435.0,1699.0,5,42175.0,8410.0,"99,41",1682.0,8435.0,1699.0,10924_100_0
90440195,SKINNY                        ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,24/12/2019,8,23/12/2020,0,0.0,0.0,7,4123.0,8393.0,"103,57",1199.0,5301.0,1199.0,90440195_100_0
130130041,SKINNY                        ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,24/12/2019,8,08/05/2020,0,0.0,0.0,7,4053.0,83923.0,"107,06",11989.0,5211.0,1199.0,130130041_100_0
MC60,MACACAO                       ,12,Confeccao                     ,11,MACACAO                       ,100,UNICA                         ,24/11/2022,7,13/12/2022,0,0.0,0.0,7,4200.0,8393.0,"99,83",1199.0,600.0,1199.0,MC60_100_0
72831,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,17/08/2024,9,19/03/2025,3,20382.0,4197.0,6,40764.0,8394.0,"105,92",1399.0,7291.0,1399.0,72831_100_2
CL41798,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,26/05/2022,4,26/11/2022,0,0.0,0.0,3,5997.0,83973.0,"40,03",27991.0,18991.0,3499.0,CL41798_100_0
10560005,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,24/02/2022,8,30/06/2022,0,0.0,0.0,7,24465.0,8395.0,"243,14",11992.0,3495.0,1399.0,10560005_100_0
110193511,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,23/12/2019,8,13/07/2020,0,0.0,0.0,7,4130.0,83921.0,"103,2",11988.0,5546.0,1199.0,110193511_100_0
548270,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,23/04/2022,12,16/08/2022,0,0.0,0.0,12,48648.0,83909.0,"72,48",6992.0,4054.0,799.0,548270_100_0
102155105,BERMUDA                       ,12,Confeccao                     ,19,BERMUDA                       ,100,UNICA                         ,03/12/2021,12,19/04/2022,0,0.0,0.0,9,5760.0,83949.0,"45,74",9327.0,5888.0,1199.0,102155105_100_0
90134,REGATA                        ,12,Confeccao                     ,42,REGATA                        ,100,UNICA                         ,29/11/2023,15,29/04/2025,1,1395.0,599.0,14,1953.0,83859.0,"329,39",5989.0,1497.0,599.0,0090134_100_0
MC30,CARDIGAN                      ,12,Confeccao                     ,75,CASACO                        ,100,UNICA                         ,26/04/2021,10,11/06/2021,0,0.0,0.0,12,3600.0,8388.0,133,699.0,300.0,699.0,MC30_100_0
45021,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,18/04/2022,16,24/01/2023,0,0.0,0.0,15,39795.0,83874.0,"110,77",5591.0,2653.0,599.0,45021_100_0
9013,REGATA                        ,12,Confeccao                     ,42,REGATA                        ,100,UNICA                         ,29/10/2020,21,29/12/2021,0,0.0,0.0,21,22995.0,8379.0,"264,38",399.0,1095.0,399.0,9013_100_1
10923,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,05/04/2023,6,27/12/2024,1,8435.0,1699.0,5,42175.0,83789.0,"98,67",16757.0,8435.0,1699.0,10923_100_0
BLUSA14,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,28/03/2023,14,29/07/2023,0,0.0,0.0,15,4200.0,83611.0,"99,07",5574.0,280.0,599.0,BLUSA14_100_0
62217007,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,22/08/2022,4,27/03/2023,0,0.0,0.0,5,4600.0,8325.0,"80,98",1665.0,920.0,1699.0,62217007_100_0
130130141,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,24/02/2022,8,26/08/2022,0,0.0,0.0,6,2157.0,8324.0,"285,91",13873.0,3595.0,1399.0,130130141_100_0
50211707,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,29/06/2021,4,03/01/2022,0,0.0,0.0,6,4020.0,8324.0,"107,06",13873.0,6298.0,1399.0,50211707_100_0
70212024,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,03/09/2021,6,30/12/2021,0,0.0,0.0,6,4200.0,83236.0,"98,18",13872.0,658.0,1399.0,70212024_100_0
64967,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,01/06/2020,8,11/12/2021,0,0.0,0.0,6,40368.0,8324.0,"106,2",13873.0,6577.0,1399.0,64967_100_0
75260,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,27/09/2021,4,12/08/2022,0,0.0,0.0,5,22475.0,8311.0,"269,79",16622.0,4495.0,1699.0,75260_100_0
CL42180,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,28/04/2023,3,12/01/2024,0,0.0,0.0,3,7497.0,82981.0,"10,69",2766.0,23741.0,4499.0,CL42180_100_0
CL42099,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,28/04/2023,5,08/01/2024,0,0.0,0.0,3,7497.0,8298.0,"10,68",2766.0,23741.0,4499.0,CL42099_100_0
SP25,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,28/04/2022,18,21/07/2022,0,0.0,0.0,18,4500.0,82879.0,"84,18",4604.0,250.0,499.0,SP25_100_0
80212827,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,03/09/2021,6,02/06/2022,0,0.0,0.0,6,4260.0,82634.0,"93,98",13772.0,6674.0,1399.0,80212827_100_0
AIME,MACACAO                       ,12,Confeccao                     ,11,MACACAO                       ,100,UNICA                         ,19/08/2022,6,06/02/2023,0,0.0,0.0,7,4550.0,8255.0,"81,43",11792.0,650.0,1399.0,AIME_100_0
30215102,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,29/06/2021,8,31/08/2021,0,0.0,0.0,6,3960.0,8249.0,"108,31",13748.0,6204.0,1399.0,30215102_100_0
50615,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,09/08/2024,15,21/02/2025,1,2671.0,599.0,14,37394.0,82378.0,"120,3",5884.0,2867.0,599.0,50615_100_0
52222145,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,06/07/2022,4,03/10/2022,0,0.0,0.0,5,3950.0,8226.0,"108,25",16452.0,790.0,1699.0,52222145_100_0
76388,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,07/12/2020,4,26/05/2022,0,0.0,0.0,5,42495.0,8226.0,"93,58",16452.0,8499.0,1699.0,76388_100_0
80203538,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,29/10/2020,4,10/08/2021,0,0.0,0.0,6,4080.0,8225.0,"101,59",13708.0,6392.0,1399.0,80203538_100_0
70215178,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,03/09/2021,5,04/12/2021,0,0.0,0.0,6,3960.0,8210.0,"107,32",13683.0,6204.0,1399.0,70215178_100_0
SH41619,SHORT                         ,12,Confeccao                     ,18,SHORT                         ,100,UNICA                         ,17/05/2021,5,08/11/2022,0,0.0,0.0,4,5596.0,81979.0,"46,5",20494.0,13291.0,2599.0,SH41619_100_0
953851,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,28/03/2025,6,29/05/2025,1,501.0,1799.0,5,2505.0,8196.0,"227,19",16392.0,5377.0,1799.0,953851_100_0
MLF99,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,21/03/2022,5,22/01/2024,0,0.0,0.0,5,4995.0,81961.0,"64,09",16392.0,9791.0,1999.0,MLF99_100_0
CL41657,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,13/08/2021,5,28/01/2022,0,0.0,0.0,4,5996.0,81976.0,"36,72",20494.0,14241.0,2599.0,CL41657_100_0
B799,BERMUDA                       ,12,Confeccao                     ,19,BERMUDA                       ,100,UNICA                         ,22/07/2021,10,19/02/2025,0,0.0,0.0,11,3850.0,8191.0,"112,75",7446.0,350.0,799.0,B799_100_0
CALCA2,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,20/09/2023,12,06/01/2024,0,0.0,0.0,12,4788.0,8189.0,"71,03",6824.0,399.0,699.0,CALCA2_100_0
26297,JAQUETA                       ,12,Confeccao                     ,76,JAQUETA                       ,100,UNICA                         ,18/04/2022,10,07/06/2024,0,0.0,0.0,9,57672.0,81318.0,41,9035.0,6408.0,1299.0,26297_100_0
2345B,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,30/11/2021,10,12/03/2025,0,0.0,0.0,12,2100.0,81207.0,"286,7",6767.0,175.0,699.0,2345B_100_0
RL299,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,06/10/2021,9,19/11/2021,0,0.0,0.0,3,5397.0,8097.0,"50,03",2699.0,9777.0,2999.0,RL299_100_0
91203,CAMISETA                      ,12,Confeccao                     ,35,CAMISETA                      ,100,UNICA                         ,07/12/2021,8,22/12/2022,0,0.0,0.0,9,40455.0,80907.0,"99,99",8989.0,4495.0,899.0,91203_100_0
44271,CAMISA                        ,12,Confeccao                     ,34,CAMISA                        ,100,UNICA                         ,16/04/2024,10,21/02/2025,1,4342.0,899.0,9,39078.0,8091.0,"107,05",899.0,466.0,899.0,44271_100_0
709100,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,10/10/2023,17,09/02/2024,0,0.0,0.0,13,4485.0,8092.0,"80,42",6224.0,3702.0,699.0,709100_100_0
71182,CAMISA                        ,12,Confeccao                     ,34,CAMISA                        ,100,UNICA                         ,25/03/2022,6,28/04/2023,0,0.0,0.0,7,39634.0,80437.0,"102,95",11491.0,5662.0,1199.0,71182_100_0
1917B,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,08/08/2022,8,06/04/2024,0,0.0,0.0,7,20965.0,80248.0,"282,77",11464.0,2995.0,1199.0,1917B_100_0
40411,BLUSA                         ,12,Confeccao                     ,12,BLUSA                         ,100,UNICA                         ,07/12/2021,12,26/07/2022,0,0.0,0.0,12,45204.0,8013.0,"77,26",6677.0,3767.0,799.0,40411_100_0
VE97,VESTIDO                       ,12,Confeccao                     ,14,VESTIDO                       ,100,UNICA                         ,10/04/2025,12,08/05/2025,7,6790.0,13993.0,4,3880.0,7996.0,"106,08",1999.0,970.0,1999.0,VE97_100_0
190250153,SHORT                         ,12,Confeccao                     ,18,SHORT                         ,100,UNICA                         ,19/08/2022,8,18/01/2023,0,0.0,0.0,10,2345.0,7995.0,"240,94",7995.0,2345.0,899.0,190250153_100_0
93028,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,09/08/2024,10,23/05/2025,4,26856.0,5596.0,6,40284.0,7995.0,"98,47",13325.0,7206.0,1399.0,93028_100_1
PREMIUM0,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,21/06/2024,5,17/01/2025,0,0.0,0.0,5,4995.0,79965.0,"60,09",15993.0,999.0,1999.0,PREMIUM0_100_0
82370007,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,23/01/2024,4,28/08/2024,1,1020.0,1999.0,4,4080.0,7996.0,"95,98",1999.0,10946.0,1999.0,82370007_100_0
13813,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,17/04/2023,4,17/05/2024,0,0.0,0.0,4,4396.0,7996.0,"81,89",1999.0,1099.0,1999.0,013813_100_0
42378085,CALCA                         ,12,Confeccao                     ,13,CALCA                         ,100,UNICA                         ,20/06/2023,5,10/05/2024,0,0.0,0.0,4,3920.0,7996.0,"103,98",1999.0,9886.0,1999.0,42378085_100_0
